Generation,MutationID,MutType,X,Y,Frequency,AlleleCount,Chr_Tot
710,2635,m1,3,3.0,0.0416667,3,72
710,4554,m1,3,3.0,0.0138889,1,72
710,391,m2,1,3.0,1.0,72,72
710,2635,m1,1,3.0,0.388889,28,72
710,391,m2,7,7.0,0.486486,36,74
710,3310,m1,7,7.0,0.121622,9,74
710,1280,m1,7,7.0,0.175676,13,74
710,4857,m1,7,7.0,0.0945946,7,74
710,391,m2,10,10.0,0.243902,20,82
710,391,m2,10,2.0,1.0,52,52
710,4276,m1,10,2.0,0.480769,25,52
710,2578,m1,10,2.0,0.0192308,1,52
710,391,m2,1,5.0,0.872093,75,86
710,2635,m1,1,5.0,0.139535,12,86

711,391,m2,5,6.0,0.785714,55,70
711,3310,m1,5,6.0,0.0571429,4,70
711,1280,m1,5,6.0,0.0428571,3,70
711,1280,m1,9,8.0,0.353659,29,82
711,3310,m1,9,8.0,0.231707,19,82
711,391,m2,9,8.0,0.365854,30,82
711,5052,m1,9,8.0,0.0121951,1,82
711,391,m2,6,3.0,1.0,8,8
711,391,m2,1,6.0,1.0,48,48
711,4917,m1,1,6.0,0.229167,11,48
711,391,m2,7,4.0,0.967742,60,62
711,1280,m1,7,4.0,0.177419,11,62
711,391,m2,9,9.0,0.555556,30,54
711,1280,m1,9,9.0,0.0740741,4,54
711,3310,m1,9,9.0,0.0555556,3,54
711,391,m2,5,9.0,0.435484,27,62
711,3310,m1,5,9.0,0.0322581,2,62

712,391,m2,5,3.0,0.806452,50,62
712,391,m2,7,8.0,0.7375,59,80
712,3310,m1,7,8.0,0.4,32,80
712,391,m2,8,3.0,0.906977,78,86
712,391,m2,8,8.0,0.709677,44,62
712,3310,m1,8,8.0,0.33871,21,62
712,1280,m1,8,8.0,0.0483871,3,62
712,391,m2,10,1.0,1.0,90,90
712,4276,m1,10,1.0,0.311111,28,90
712,391,m2,10,4.0,1.0,60,60
712,391,m2,1,3.0,1.0,60,60
712,2635,m1,1,3.0,0.383333,23,60
712,391,m2,7,1.0,1.0,80,80
712,4318,m1,7,1.0,0.0625,5,80

713,391,m2,4,9.0,0.48,24,50
713,391,m2,8,3.0,0.92,92,100
713,391,m2,2,5.0,0.932432,69,74
713,391,m2,7,9.0,0.788462,41,52
713,3310,m1,7,9.0,0.442308,23,52
713,391,m2,7,10.0,0.615385,48,78
713,3310,m1,7,10.0,0.25641,20,78
713,391,m2,10,2.0,1.0,80,80
713,4276,m1,10,2.0,0.425,34,80
713,3310,m1,8,8.0,0.434211,33,76
713,391,m2,8,8.0,0.657895,50,76
713,1280,m1,8,8.0,0.0526316,4,76

714,391,m2,9,8.0,0.340909,15,44
714,1280,m1,9,8.0,0.386364,17,44
714,3310,m1,9,8.0,0.0681818,3,44
714,5052,m1,9,8.0,0.0454545,2,44
714,391,m2,7,3.0,0.958333,92,96
714,5060,m1,7,3.0,0.0104167,1,96
714,391,m2,9,3.0,1.0,18,18
714,2578,m1,9,3.0,0.166667,3,18
714,4276,m1,9,3.0,0.0555556,1,18
714,391,m2,4,4.0,1.0,84,84
714,391,m2,9,9.0,0.64,32,50
714,1280,m1,9,9.0,0.12,6,50
714,3310,m1,9,9.0,0.2,10,50
714,391,m2,8,5.0,0.961538,50,52
714,1280,m1,8,5.0,0.230769,12,52
714,3310,m1,8,5.0,0.0192308,1,52
714,391,m2,6,1.0,1.0,78,78

715,391,m2,3,8.0,0.546512,47,86
715,391,m2,9,2.0,1.0,60,60
715,4276,m1,9,2.0,0.0666667,4,60
715,4318,m1,9,2.0,0.0166667,1,60
715,391,m2,6,3.0,0.907895,69,76
715,3310,m1,6,3.0,0.0131579,1,76
715,5077,m1,6,3.0,0.0131579,1,76
715,391,m2,5,9.0,0.423077,11,26
715,3310,m1,5,9.0,0.0384615,1,26
715,391,m2,6,1.0,1.0,6,6

716,391,m2,5,5.0,0.975,78,80
716,1280,m1,5,5.0,0.075,6,80
716,391,m2,10,9.0,0.290323,18,62
716,1280,m1,10,9.0,0.290323,18,62
716,391,m2,7,9.0,0.761905,64,84
716,3310,m1,7,9.0,0.309524,26,84
716,1280,m1,7,9.0,0.0357143,3,84
716,391,m2,7,5.0,0.954545,84,88
716,1280,m1,7,5.0,0.170455,15,88
716,3310,m1,7,5.0,0.0227273,2,88
716,391,m2,4,7.0,0.885714,62,70
716,1280,m1,4,7.0,0.0571429,4,70
716,3310,m1,4,7.0,0.0571429,4,70
716,391,m2,5,1.0,1.0,74,74
716,391,m2,9,9.0,0.857143,12,14
716,1280,m1,9,9.0,0.0714286,1,14
716,391,m2,7,1.0,1.0,66,66
716,4318,m1,7,1.0,0.030303,2,66
716,391,m2,10,7.0,0.934783,86,92
716,1280,m1,10,7.0,0.554348,51,92
716,391,m2,6,4.0,1.0,96,96
716,3310,m1,6,4.0,0.0104167,1,96
716,1280,m1,6,4.0,0.0416667,4,96

717,391,m2,7,3.0,0.923077,48,52
717,5060,m1,7,3.0,0.0384615,2,52
717,391,m2,3,10.0,0.328571,23,70
717,3310,m1,3,10.0,0.157143,11,70
717,391,m2,4,8.0,0.7375,59,80
717,391,m2,2,6.0,0.939394,62,66
717,4917,m1,2,6.0,0.0151515,1,66
717,391,m2,8,8.0,0.7125,57,80
717,3310,m1,8,8.0,0.3875,31,80
717,1280,m1,8,8.0,0.1375,11,80
717,5052,m1,8,8.0,0.0125,1,80
717,391,m2,4,1.0,0.946429,53,56
717,391,m2,8,4.0,1.0,56,56
717,1280,m1,8,4.0,0.125,7,56
717,391,m2,5,1.0,1.0,64,64
717,391,m2,3,1.0,1.0,78,78
717,2635,m1,3,1.0,0.0641026,5,78
717,4554,m1,3,1.0,0.205128,16,78
717,391,m2,10,9.0,0.302326,26,86
717,1280,m1,10,9.0,0.267442,23,86
717,3310,m1,10,9.0,0.0348837,3,86

718,391,m2,5,7.0,0.720588,49,68
718,3310,m1,5,7.0,0.191176,13,68
718,391,m2,7,9.0,0.717391,66,92
718,3310,m1,7,9.0,0.228261,21,92
718,1280,m1,7,9.0,0.0326087,3,92
718,391,m2,10,7.0,0.857143,36,42
718,1280,m1,10,7.0,0.595238,25,42
718,391,m2,2,7.0,1.0,24,24
718,391,m2,3,4.0,1.0,68,68
718,391,m2,9,3.0,1.0,70,70
718,2578,m1,9,3.0,0.0857143,6,70
718,391,m2,2,3.0,1.0,68,68
718,2635,m1,2,3.0,0.25,17,68
718,391,m2,8,2.0,1.0,64,64
718,4318,m1,8,2.0,0.078125,5,64
718,391,m2,10,8.0,0.45098,46,102
718,1280,m1,10,8.0,0.372549,38,102
718,3310,m1,10,8.0,0.00980392,1,102

719,391,m2,7,6.0,0.814286,57,70
719,1280,m1,7,6.0,0.2,14,70
719,3310,m1,7,6.0,0.1,7,70
719,4857,m1,7,6.0,0.0428571,3,70
719,391,m2,2,9.0,0.479167,23,48
719,391,m2,2,2.0,1.0,64,64
719,2635,m1,2,2.0,0.265625,17,64
719,4554,m1,2,2.0,0.203125,13,64
719,4332,m1,2,2.0,0.046875,3,64
719,391,m2,2,1.0,1.0,64,64
719,2635,m1,2,1.0,0.296875,19,64
719,4554,m1,2,1.0,0.328125,21,64
719,4332,m1,2,1.0,0.046875,3,64
719,5012,m1,2,1.0,0.03125,2,64
719,391,m2,5,2.0,0.95,38,40
719,391,m2,5,8.0,1.0,2,2

720,391,m2,5,2.0,0.964286,54,56
720,391,m2,2,5.0,1.0,8,8
720,2635,m1,2,5.0,0.125,1,8
720,391,m2,9,4.0,1.0,68,68
720,391,m2,10,1.0,1.0,90,90
720,4276,m1,10,1.0,0.466667,42,90
720,391,m2,7,3.0,0.919355,57,62
720,5060,m1,7,3.0,0.0322581,2,62
720,391,m2,3,2.0,1.0,66,66
720,4554,m1,3,2.0,0.030303,2,66
720,2635,m1,3,2.0,0.0151515,1,66
720,4332,m1,3,2.0,0.0151515,1,66

721,391,m2,5,1.0,1.0,54,54
721,391,m2,1,4.0,1.0,48,48
721,2635,m1,1,4.0,0.104167,5,48
721,391,m2,10,2.0,1.0,86,86
721,4276,m1,10,2.0,0.244186,21,86
721,2578,m1,10,2.0,0.0348837,3,86
721,391,m2,8,10.0,0.452381,38,84
721,3310,m1,8,10.0,0.27381,23,84
721,1280,m1,8,10.0,0.0595238,5,84
721,391,m2,8,5.0,0.939024,77,82
721,1280,m1,8,5.0,0.170732,14,82
721,391,m2,8,1.0,1.0,100,100
721,4318,m1,8,1.0,0.2,20,100
721,391,m2,6,8.0,0.612903,38,62
721,3310,m1,6,8.0,0.451613,28,62
721,391,m2,5,3.0,0.891892,66,74
721,391,m2,6,7.0,0.529412,36,68
721,1280,m1,6,7.0,0.25,17,68
721,3310,m1,6,7.0,0.220588,15,68

722,391,m2,8,5.0,0.955882,65,68
722,1280,m1,8,5.0,0.235294,16,68
722,391,m2,10,6.0,0.93617,88,94
722,1280,m1,10,6.0,0.148936,14,94
722,391,m2,2,9.0,0.555556,40,72
722,391,m2,1,1.0,1.0,98,98
722,2635,m1,1,1.0,0.255102,25,98
722,4332,m1,1,1.0,0.0918367,9,98
722,4554,m1,1,1.0,0.0816327,8,98
722,391,m2,9,5.0,0.970588,33,34
722,1280,m1,9,5.0,0.0294118,1,34
722,391,m2,6,3.0,0.986486,73,74
722,1280,m1,6,3.0,0.0135135,1,74
722,5126,m1,6,3.0,0.0135135,1,74

723,391,m2,8,6.0,0.875,70,80
723,1280,m1,8,6.0,0.15,12,80
723,3310,m1,8,6.0,0.0375,3,80
723,4857,m1,8,6.0,0.0125,1,80

724,391,m2,5,4.0,0.9375,60,64
724,1280,m1,5,4.0,0.078125,5,64
724,391,m2,7,5.0,0.981481,53,54
724,1280,m1,7,5.0,0.12963,7,54

725,391,m2,9,5.0,0.933333,56,60
725,1280,m1,9,5.0,0.0166667,1,60
725,391,m2,7,6.0,1.0,24,24
725,1280,m1,7,6.0,0.375,9,24
725,3310,m1,7,6.0,0.125,3,24
725,391,m2,5,1.0,1.0,58,58
725,391,m2,7,3.0,0.973684,74,76
725,5150,m1,7,3.0,0.0131579,1,76
725,5060,m1,7,3.0,0.0394737,3,76
725,391,m2,10,7.0,0.857143,12,14
725,1280,m1,10,7.0,0.357143,5,14
725,391,m2,6,8.0,0.352941,24,68
725,3310,m1,6,8.0,0.558824,38,68
725,1280,m1,6,8.0,0.0147059,1,68
725,1280,m1,9,10.0,0.0652174,3,46
725,3310,m1,9,10.0,0.0434783,2,46
725,391,m2,9,10.0,0.478261,22,46
725,5156,m1,9,10.0,0.0217391,1,46
725,391,m2,7,7.0,0.85,68,80
725,1280,m1,7,7.0,0.1375,11,80
725,3310,m1,7,7.0,0.4375,35,80

726,391,m2,8,4.0,1.0,66,66

727,391,m2,9,7.0,0.789474,30,38
727,1280,m1,9,7.0,0.368421,14,38
727,3310,m1,9,7.0,0.236842,9,38
727,391,m2,6,1.0,1.0,60,60
727,391,m2,3,4.0,1.0,82,82
727,391,m2,1,2.0,1.0,86,86
727,4554,m1,1,2.0,0.0930233,8,86
727,2635,m1,1,2.0,0.127907,11,86
727,4332,m1,1,2.0,0.0232558,2,86
727,391,m2,3,1.0,1.0,92,92
727,4554,m1,3,1.0,0.152174,14,92
727,2635,m1,3,1.0,0.0326087,3,92
727,391,m2,6,7.0,0.631579,48,76
727,3310,m1,6,7.0,0.276316,21,76
727,1280,m1,6,7.0,0.0657895,5,76

728,391,m2,5,10.0,0.861111,62,72
728,3310,m1,5,10.0,0.138889,10,72
728,391,m2,2,7.0,0.987179,77,78
728,5123,m1,2,7.0,0.025641,2,78
728,1280,m1,10,8.0,0.388889,7,18
728,391,m2,10,8.0,0.833333,15,18
728,391,m2,10,1.0,1.0,40,40
728,4276,m1,10,1.0,0.4,16,40
728,391,m2,4,10.0,0.723684,55,76
728,3310,m1,4,10.0,0.105263,8,76
728,391,m2,3,1.0,1.0,40,40
728,4554,m1,3,1.0,0.175,7,40
728,2635,m1,3,1.0,0.125,5,40

729,391,m2,8,10.0,0.416667,35,84
729,3310,m1,8,10.0,0.380952,32,84
729,1280,m1,8,10.0,0.047619,4,84
729,391,m2,6,3.0,0.9625,77,80
729,1280,m1,6,3.0,0.0125,1,80
729,391,m2,10,1.0,1.0,98,98
729,4276,m1,10,1.0,0.428571,42,98
729,2578,m1,10,1.0,0.0306122,3,98
729,391,m2,6,4.0,0.9375,75,80
729,1280,m1,6,4.0,0.275,22,80
729,391,m2,10,7.0,0.911765,31,34
729,1280,m1,10,7.0,0.352941,12,34
729,3310,m1,10,7.0,0.0294118,1,34
729,391,m2,7,5.0,0.890244,73,82
729,1280,m1,7,5.0,0.109756,9,82
729,3310,m1,7,5.0,0.0243902,2,82
729,3310,m1,3,10.0,0.0833333,6,72
729,391,m2,3,10.0,0.25,18,72
729,391,m2,2,1.0,1.0,90,90
729,2635,m1,2,1.0,0.311111,28,90
729,4332,m1,2,1.0,0.0666667,6,90
729,4554,m1,2,1.0,0.288889,26,90

730,391,m2,2,7.0,1.0,16,16
730,391,m2,2,5.0,0.816667,49,60

731,391,m2,6,9.0,0.391892,29,74
731,3310,m1,6,9.0,0.445946,33,74
731,391,m2,4,8.0,0.76,38,50

732,391,m2,4,7.0,0.846154,22,26
732,391,m2,2,5.0,0.9375,75,80
732,391,m2,7,8.0,0.892857,50,56
732,1280,m1,7,8.0,0.0357143,2,56
732,3310,m1,7,8.0,0.357143,20,56
732,391,m2,9,10.0,0.414286,29,70
732,3310,m1,9,10.0,0.0714286,5,70
732,1280,m1,9,10.0,0.2,14,70

733,391,m2,8,6.0,0.891892,66,74
733,1280,m1,8,6.0,0.202703,15,74
733,3310,m1,8,6.0,0.135135,10,74
733,391,m2,6,5.0,0.926471,63,68
733,1280,m1,6,5.0,0.0882353,6,68
733,3310,m1,6,5.0,0.0441176,3,68
733,391,m2,4,8.0,0.710526,54,76
733,391,m2,9,3.0,1.0,70,70
733,5145,m1,9,3.0,0.0142857,1,70

734,391,m2,10,5.0,0.952381,80,84
734,1280,m1,10,5.0,0.047619,4,84

735,391,m2,6,10.0,0.811111,73,90
735,3310,m1,6,10.0,0.0888889,8,90
735,391,m2,10,2.0,1.0,58,58
735,4276,m1,10,2.0,0.12069,7,58
735,2578,m1,10,2.0,0.0517241,3,58

736,391,m2,2,1.0,1.0,70,70
736,2635,m1,2,1.0,0.328571,23,70
736,4554,m1,2,1.0,0.228571,16,70
736,391,m2,6,1.0,1.0,10,10
736,391,m2,10,7.0,0.989362,93,94
736,1280,m1,10,7.0,0.595745,56,94
736,5183,m1,10,7.0,0.0212766,2,94
736,5227,m1,10,7.0,0.0212766,2,94
736,391,m2,7,9.0,0.48913,45,92
736,3310,m1,7,9.0,0.51087,47,92
736,391,m2,8,9.0,0.583333,35,60
736,3310,m1,8,9.0,0.5,30,60
736,391,m2,9,3.0,1.0,70,70
736,5160,m1,9,3.0,0.0142857,1,70
736,391,m2,10,2.0,1.0,62,62
736,4276,m1,10,2.0,0.129032,8,62
736,2578,m1,10,2.0,0.0322581,2,62
736,391,m2,3,10.0,0.195122,16,82
736,3310,m1,3,10.0,0.0365854,3,82

737,391,m2,4,4.0,1.0,64,64
737,391,m2,1,3.0,1.0,78,78
737,2635,m1,1,3.0,0.461538,36,78
737,391,m2,5,9.0,0.689189,51,74
737,3310,m1,5,9.0,0.162162,12,74
737,5183,m1,9,6.0,0.0344828,2,58
737,391,m2,9,6.0,0.948276,55,58
737,1280,m1,9,6.0,0.241379,14,58
737,3310,m1,9,6.0,0.0172414,1,58
737,391,m2,2,5.0,0.985714,69,70
737,2635,m1,2,5.0,0.0142857,1,70
737,391,m2,2,10.0,0.25,3,12
737,391,m2,10,5.0,1.0,26,26
737,1280,m1,10,5.0,0.0384615,1,26

738,391,m2,9,3.0,1.0,46,46
738,2578,m1,9,3.0,0.0217391,1,46
738,391,m2,2,3.0,1.0,72,72
738,2635,m1,2,3.0,0.319444,23,72
738,5146,m1,2,3.0,0.125,9,72
738,391,m2,2,2.0,1.0,2,2
738,391,m2,7,7.0,0.819444,59,72
738,3310,m1,7,7.0,0.416667,30,72
738,1280,m1,7,7.0,0.25,18,72
738,391,m2,6,1.0,1.0,70,70
738,4318,m1,6,1.0,0.0142857,1,70
738,391,m2,3,10.0,0.166667,8,48
738,3310,m1,3,10.0,0.0208333,1,48

739,391,m2,6,6.0,0.761905,32,42
739,1280,m1,6,6.0,0.190476,8,42
739,391,m2,7,9.0,0.74,37,50
739,3310,m1,7,9.0,0.44,22,50
739,391,m2,10,4.0,1.0,30,30
739,5160,m1,10,4.0,0.0333333,1,30
739,2578,m1,10,4.0,0.1,3,30
739,391,m2,8,4.0,0.928571,78,84
739,2578,m1,8,4.0,0.0119048,1,84
739,391,m2,5,3.0,0.9375,45,48
739,391,m2,8,6.0,0.857143,60,70
739,1280,m1,8,6.0,0.271429,19,70
739,3310,m1,8,6.0,0.0857143,6,70

740,391,m2,3,9.0,0.435484,27,62
740,391,m2,7,1.0,1.0,50,50
740,5237,m1,7,1.0,0.1,5,50
740,4318,m1,7,1.0,0.08,4,50
740,391,m2,10,10.0,0.3,27,90
740,1280,m1,10,10.0,0.0333333,3,90
740,391,m2,1,10.0,0.179487,14,78
740,391,m2,6,10.0,0.837209,72,86
740,3310,m1,6,10.0,0.127907,11,86
740,391,m2,1,1.0,1.0,32,32
740,2635,m1,1,1.0,0.6875,22,32
740,4554,m1,1,1.0,0.03125,1,32
740,4332,m1,1,1.0,0.03125,1,32
740,391,m2,4,5.0,1.0,54,54
740,5232,m1,4,5.0,0.0555556,3,54
740,5241,m1,4,5.0,0.0185185,1,54
740,391,m2,6,3.0,0.862069,50,58
740,391,m2,3,6.0,1.0,4,4
740,391,m2,4,9.0,0.552632,42,76

741,391,m2,2,6.0,1.0,70,70
741,4917,m1,2,6.0,0.0571429,4,70
741,391,m2,4,9.0,0.586957,27,46

742,391,m2,3,9.0,0.515625,33,64

743,391,m2,3,6.0,1.0,46,46

744,391,m2,4,10.0,0.924242,61,66
744,3310,m1,4,10.0,0.030303,2,66
744,391,m2,6,4.0,0.979167,47,48
744,1280,m1,6,4.0,0.0416667,2,48
744,391,m2,3,10.0,0.166667,1,6

745,391,m2,7,2.0,1.0,78,78
745,4318,m1,7,2.0,0.230769,18,78
745,5278,m1,7,2.0,0.0128205,1,78
745,391,m2,9,1.0,1.0,84,84
745,4276,m1,9,1.0,0.0833333,7,84
745,3310,m1,7,9.0,0.5,8,16
745,391,m2,7,9.0,0.625,10,16
745,391,m2,3,5.0,1.0,26,26
745,391,m2,6,7.0,0.706897,41,58
745,1280,m1,6,7.0,0.258621,15,58
745,3310,m1,6,7.0,0.155172,9,58
745,391,m2,2,4.0,0.976744,84,86
745,2635,m1,2,4.0,0.0697674,6,86
745,5286,m1,2,4.0,0.0232558,2,86

746,391,m2,7,7.0,0.768293,63,82
746,1280,m1,7,7.0,0.280488,23,82
746,3310,m1,7,7.0,0.414634,34,82

747,391,m2,10,8.0,0.788889,71,90
747,1280,m1,10,8.0,0.322222,29,90
747,391,m2,5,2.0,1.0,42,42
747,391,m2,2,5.0,1.0,66,66
747,2635,m1,2,5.0,0.106061,7,66
747,391,m2,2,6.0,1.0,12,12
747,2635,m1,2,6.0,0.0833333,1,12
747,391,m2,7,2.0,1.0,38,38
747,4318,m1,7,2.0,0.157895,6,38
747,5278,m1,7,2.0,0.0526316,2,38
747,391,m2,6,10.0,0.772727,34,44
747,3310,m1,6,10.0,0.181818,8,44
747,391,m2,8,10.0,0.75,66,88
747,3310,m1,8,10.0,0.522727,46,88

748,391,m2,2,1.0,1.0,64,64
748,2635,m1,2,1.0,0.40625,26,64
748,4554,m1,2,1.0,0.1875,12,64
748,391,m2,4,7.0,1.0,76,76
748,5200,m1,4,7.0,0.0789474,6,76

749,391,m2,3,9.0,0.597222,43,72
749,391,m2,1,5.0,1.0,36,36
749,2635,m1,1,5.0,0.333333,12,36
749,4917,m1,1,5.0,0.0277778,1,36
749,391,m2,4,3.0,0.764706,26,34
749,391,m2,3,10.0,0.426471,29,68
749,391,m2,4,8.0,0.828125,53,64
749,391,m2,1,7.0,0.954545,84,88
749,4917,m1,1,7.0,0.204545,18,88
749,5273,m1,1,7.0,0.0227273,2,88
749,5123,m1,1,7.0,0.0227273,2,88
749,391,m2,2,7.0,1.0,56,56
749,5273,m1,2,7.0,0.214286,12,56
749,4917,m1,2,7.0,0.0535714,3,56
749,391,m2,10,5.0,1.0,50,50
749,1280,m1,10,5.0,0.04,2,50
749,391,m2,10,10.0,0.466667,14,30
749,1280,m1,10,10.0,0.0333333,1,30

750,391,m2,4,8.0,0.888889,16,18
750,391,m2,5,6.0,0.982759,57,58
750,1280,m1,5,6.0,0.0172414,1,58
750,391,m2,4,4.0,1.0,70,70
750,391,m2,1,10.0,0.027027,2,74
750,391,m2,7,3.0,1.0,68,68
750,1280,m1,7,3.0,0.0588235,4,68

751,391,m2,6,3.0,0.967742,60,62
751,1280,m1,6,3.0,0.016129,1,62
751,391,m2,10,7.0,0.828125,53,64
751,1280,m1,10,7.0,0.40625,26,64
751,391,m2,9,5.0,0.875,56,64
751,5282,m1,9,5.0,0.046875,3,64
751,1280,m1,9,5.0,0.015625,1,64
751,391,m2,2,4.0,0.977273,86,88
751,2635,m1,2,4.0,0.0681818,6,88
751,391,m2,5,3.0,0.977273,86,88
751,391,m2,4,2.0,0.9875,79,80
751,4554,m1,4,2.0,0.075,6,80
751,2635,m1,4,2.0,0.1625,13,80
751,391,m2,10,5.0,0.970588,66,68
751,1280,m1,10,5.0,0.0735294,5,68

752,391,m2,5,4.0,1.0,94,94
752,1280,m1,5,4.0,0.0319149,3,94
752,391,m2,3,7.0,0.988095,83,84
752,5200,m1,3,7.0,0.0238095,2,84
752,391,m2,10,1.0,1.0,68,68
752,4276,m1,10,1.0,0.397059,27,68
752,5280,m1,10,1.0,0.0588235,4,68
752,2578,m1,10,1.0,0.0147059,1,68

753,391,m2,5,9.0,0.62069,36,58
753,3310,m1,5,9.0,0.12069,7,58

754,391,m2,2,3.0,0.971429,68,70
754,2635,m1,2,3.0,0.214286,15,70
754,5286,m1,2,3.0,0.0857143,6,70
754,4332,m1,2,3.0,0.0714286,5,70
754,4554,m1,2,3.0,0.0714286,5,70
754,391,m2,9,5.0,0.861111,62,72
754,1280,m1,9,5.0,0.0416667,3,72
754,391,m2,6,6.0,0.859375,55,64
754,3310,m1,6,6.0,0.203125,13,64
754,1280,m1,6,6.0,0.28125,18,64
754,391,m2,9,10.0,0.537037,29,54
754,1280,m1,9,10.0,0.12963,7,54
754,3310,m1,9,10.0,0.240741,13,54
754,391,m2,5,3.0,0.920455,81,88

755,391,m2,7,4.0,1.0,46,46
755,1280,m1,7,4.0,0.0434783,2,46
755,3310,m1,7,4.0,0.0652174,3,46
755,391,m2,7,9.0,0.711538,37,52
755,3310,m1,7,9.0,0.576923,30,52
755,1280,m1,7,9.0,0.0576923,3,52
755,391,m2,8,8.0,0.428571,6,14
755,3310,m1,8,8.0,0.714286,10,14
755,391,m2,6,8.0,0.592593,32,54
755,1280,m1,6,8.0,0.333333,18,54
755,3310,m1,6,8.0,0.296296,16,54
755,391,m2,4,6.0,1.0,88,88

756,391,m2,10,7.0,0.954545,42,44
756,1280,m1,10,7.0,0.272727,12,44
756,391,m2,1,2.0,1.0,44,44
756,2635,m1,1,2.0,0.227273,10,44
756,4554,m1,1,2.0,0.0227273,1,44
756,4332,m1,1,2.0,0.0681818,3,44
756,391,m2,2,6.0,1.0,78,78
756,2635,m1,2,6.0,0.0769231,6,78
756,5273,m1,2,6.0,0.0128205,1,78
756,391,m2,9,4.0,1.0,82,82
756,2578,m1,9,4.0,0.0121951,1,82
756,1280,m1,10,9.0,0.25,9,36
756,391,m2,10,9.0,0.583333,21,36
756,391,m2,6,3.0,0.96875,62,64
756,391,m2,6,10.0,0.444444,8,18
756,3310,m1,6,10.0,0.0555556,1,18

757,391,m2,3,9.0,0.5,23,46
757,391,m2,7,4.0,1.0,66,66
757,1280,m1,7,4.0,0.030303,2,66
757,3310,m1,7,4.0,0.0151515,1,66
757,391,m2,7,7.0,0.833333,60,72
757,1280,m1,7,7.0,0.0833333,6,72
757,3310,m1,7,7.0,0.263889,19,72
757,391,m2,6,2.0,0.961538,50,52
757,4318,m1,6,2.0,0.0192308,1,52
757,391,m2,1,7.0,0.875,35,40
757,5273,m1,1,7.0,0.025,1,40
757,4917,m1,1,7.0,0.05,2,40
757,391,m2,2,7.0,1.0,70,70
757,4917,m1,2,7.0,0.0428571,3,70
757,5273,m1,2,7.0,0.0571429,4,70
757,391,m2,7,2.0,1.0,62,62
757,4318,m1,7,2.0,0.112903,7,62
757,391,m2,4,7.0,0.907407,49,54
757,5200,m1,4,7.0,0.0185185,1,54

758,391,m2,4,7.0,0.895833,43,48
758,5200,m1,4,7.0,0.0208333,1,48
758,391,m2,1,6.0,0.96875,31,32
758,4917,m1,1,6.0,0.15625,5,32
758,5273,m1,1,6.0,0.0625,2,32
758,2635,m1,1,6.0,0.0625,2,32
758,391,m2,8,5.0,0.947368,36,38
758,391,m2,1,8.0,0.75,51,68
758,391,m2,1,10.0,0.151515,10,66
758,391,m2,8,3.0,1.0,66,66
758,2578,m1,8,3.0,0.106061,7,66
758,391,m2,9,6.0,0.983871,61,62
758,1280,m1,9,6.0,0.306452,19,62
758,391,m2,5,8.0,0.6875,22,32
758,1280,m1,5,8.0,0.0625,2,32
758,3310,m1,5,8.0,0.21875,7,32
758,391,m2,7,1.0,1.0,94,94
758,5333,m1,7,1.0,0.0319149,3,94
758,4318,m1,7,1.0,0.0212766,2,94
758,391,m2,5,4.0,1.0,80,80
758,1280,m1,5,4.0,0.025,2,80

759,391,m2,7,5.0,1.0,62,62
759,1280,m1,7,5.0,0.16129,10,62
759,3310,m1,7,5.0,0.0806452,5,62
759,391,m2,6,9.0,0.80303,53,66
759,3310,m1,6,9.0,0.348485,23,66
759,391,m2,2,1.0,1.0,74,74
759,2635,m1,2,1.0,0.22973,17,74
759,4332,m1,2,1.0,0.0405405,3,74

760,391,m2,9,3.0,1.0,76,76
760,2578,m1,9,3.0,0.223684,17,76
760,5366,m1,9,3.0,0.0263158,2,76
760,391,m2,7,4.0,1.0,68,68
760,3310,m1,7,4.0,0.0735294,5,68

761,391,m2,2,1.0,1.0,76,76
761,2635,m1,2,1.0,0.276316,21,76
761,4554,m1,2,1.0,0.0394737,3,76
761,391,m2,8,6.0,0.833333,25,30
761,1280,m1,8,6.0,0.166667,5,30
761,3310,m1,8,6.0,0.133333,4,30
761,5183,m1,8,6.0,0.0666667,2,30
761,391,m2,3,2.0,0.982759,57,58
761,4332,m1,3,2.0,0.137931,8,58
761,2635,m1,3,2.0,0.206897,12,58
761,4554,m1,3,2.0,0.293103,17,58
761,391,m2,4,9.0,0.727273,48,66
761,3310,m1,4,9.0,0.106061,7,66
761,3310,m1,9,10.0,0.267442,23,86
761,391,m2,9,10.0,0.325581,28,86
761,391,m2,9,8.0,0.660714,37,56
761,1280,m1,9,8.0,0.214286,12,56
761,3310,m1,9,8.0,0.178571,10,56
761,391,m2,2,5.0,1.0,70,70
761,2635,m1,2,5.0,0.3,21,70
761,391,m2,10,9.0,0.59375,19,32
761,1280,m1,10,9.0,0.3125,10,32
761,391,m2,5,8.0,0.820513,64,78
761,3310,m1,5,8.0,0.192308,15,78
761,1280,m1,5,8.0,0.115385,9,78
761,391,m2,7,6.0,0.934211,71,76
761,3310,m1,7,6.0,0.210526,16,76
761,1280,m1,7,6.0,0.157895,12,76

762,391,m2,9,9.0,0.351351,26,74
762,3310,m1,9,9.0,0.513514,38,74
762,1280,m1,9,9.0,0.0405405,3,74
762,391,m2,10,5.0,0.9,18,20
