Generation,MutationID,MutType,X,Y,Frequency,AlleleCount,Chr_Tot
813,26299,m1,10.0,4,0.0116279,1,86
813,32350,m1,10.0,4,0.0116279,1,86
813,1792,m1,10.0,4,0.0116279,1,86
813,35661,m1,10.0,4,0.0232558,2,86
813,3453,m1,10.0,4,0.0232558,2,86
813,240,m1,10.0,4,0.0348837,3,86
813,12352,m1,10.0,4,0.0116279,1,86
813,33803,m1,10.0,4,0.0116279,1,86
813,25276,m1,10.0,4,0.0116279,1,86
813,29128,m1,10.0,4,0.0116279,1,86
813,11399,m1,7.0,4,0.0102041,1,98
813,14340,m1,7.0,4,0.0102041,1,98
813,28209,m1,7.0,4,0.0102041,1,98
813,20904,m1,7.0,4,0.0102041,1,98
813,31706,m1,7.0,4,0.0102041,1,98
813,18631,m1,7.0,4,0.0102041,1,98
813,12477,m1,7.0,4,0.0102041,1,98
813,3701,m1,7.0,4,0.0204082,2,98
813,37750,m1,7.0,4,0.0102041,1,98
813,240,m1,7.0,4,0.0102041,1,98
813,35877,m1,7.0,4,0.0102041,1,98
813,8455,m1,7.0,4,0.0102041,1,98
813,23944,m1,7.0,4,0.0102041,1,98
813,36444,m1,7.0,4,0.0102041,1,98
813,31463,m1,4.0,3,0.00704225,1,142
813,38275,m1,4.0,3,0.00704225,1,142
813,18023,m1,4.0,3,0.0140845,2,142
813,6598,m1,4.0,3,0.00704225,1,142
813,7561,m1,4.0,3,0.0140845,2,142
813,12745,m2,4.0,3,0.0140845,2,142
813,21492,m1,4.0,3,0.00704225,1,142
813,23303,m1,4.0,3,0.0352113,5,142
813,35174,m1,4.0,3,0.00704225,1,142
813,36370,m1,4.0,3,0.00704225,1,142
813,7668,m1,4.0,3,0.00704225,1,142
813,9910,m1,4.0,3,0.00704225,1,142
813,3118,m1,4.0,3,0.00704225,1,142
813,3453,m1,4.0,3,0.00704225,1,142
813,12352,m1,4.0,3,0.00704225,1,142
813,1666,m1,4.0,3,0.00704225,1,142
813,12278,m1,4.0,3,0.00704225,1,142
813,3042,m1,4.0,3,0.00704225,1,142
813,31142,m1,4.0,3,0.00704225,1,142
813,19871,m1,1.0,10,0.0714286,1,14
813,6598,m1,1.0,10,0.0714286,1,14
813,28066,m1,7.0,9,0.0113636,1,88
813,12477,m1,7.0,9,0.0113636,1,88
813,19486,m1,7.0,9,0.0227273,2,88
813,4637,m1,7.0,9,0.0227273,2,88
813,14322,m1,7.0,9,0.0113636,1,88
813,9440,m1,7.0,9,0.0113636,1,88
813,8455,m1,7.0,9,0.0113636,1,88
813,20747,m1,7.0,9,0.0113636,1,88
813,31162,m1,7.0,9,0.0113636,1,88
813,6106,m1,7.0,9,0.0113636,1,88
813,12352,m1,7.0,9,0.0227273,2,88
813,980,m1,7.0,9,0.0113636,1,88
813,32766,m1,7.0,9,0.0113636,1,88
813,33306,m1,7.0,9,0.0113636,1,88
813,31623,m1,7.0,9,0.0113636,1,88
813,15992,m1,7.0,9,0.0113636,1,88
813,30269,m1,7.0,9,0.0227273,2,88
813,14340,m1,7.0,9,0.0113636,1,88
813,12278,m1,1.0,2,0.0166667,1,60
813,14340,m1,1.0,2,0.0166667,1,60
813,26388,m1,1.0,2,0.0166667,1,60
813,26256,m1,1.0,2,0.0166667,1,60
813,4294,m1,1.0,2,0.0166667,1,60
813,35443,m1,1.0,2,0.0166667,1,60
813,8455,m1,1.0,2,0.0166667,1,60
813,25331,m1,1.0,2,0.0166667,1,60
813,9373,m2,1.0,2,0.0166667,1,60
813,3701,m1,1.0,4,0.00657895,1,152
813,14340,m1,1.0,4,0.0131579,2,152
813,12352,m1,1.0,4,0.00657895,1,152
813,26256,m1,1.0,4,0.0197368,3,152
813,34445,m1,1.0,4,0.00657895,1,152
813,7561,m1,1.0,4,0.0197368,3,152
813,16915,m1,1.0,4,0.00657895,1,152
813,30155,m1,1.0,4,0.0131579,2,152
813,3042,m1,1.0,4,0.0131579,2,152
813,12278,m1,1.0,4,0.00657895,1,152
813,18631,m1,1.0,4,0.00657895,1,152
813,12745,m2,1.0,4,0.00657895,1,152
813,23303,m1,1.0,4,0.00657895,1,152
813,9373,m2,1.0,4,0.00657895,1,152
813,6106,m1,1.0,4,0.00657895,1,152
813,18023,m1,1.0,4,0.00657895,1,152
813,3453,m1,1.0,4,0.00657895,1,152
813,20747,m1,1.0,4,0.00657895,1,152
813,18177,m1,1.0,4,0.00657895,1,152
813,26388,m1,1.0,4,0.00657895,1,152
813,20068,m1,1.0,4,0.00657895,1,152
813,32667,m1,1.0,4,0.00657895,1,152
813,10639,m1,1.0,4,0.00657895,1,152
813,7668,m1,3.0,9,0.0185185,1,54
813,36813,m1,3.0,9,0.0185185,1,54
813,14340,m1,3.0,9,0.0185185,1,54
813,12745,m2,3.0,9,0.0185185,1,54
813,11869,m1,3.0,9,0.0185185,1,54
813,20208,m1,3.0,9,0.0185185,1,54
813,10639,m1,3.0,9,0.0185185,1,54
813,24814,m1,3.0,9,0.0185185,1,54
813,14322,m1,3.0,2,0.00833333,1,120
813,6598,m1,3.0,2,0.00833333,1,120
813,23303,m1,3.0,2,0.00833333,1,120
813,12745,m2,3.0,2,0.00833333,1,120
813,26388,m1,3.0,2,0.00833333,1,120
813,31597,m1,3.0,2,0.00833333,1,120
813,37734,m1,3.0,2,0.00833333,1,120
813,20910,m1,3.0,2,0.00833333,1,120
813,28066,m1,3.0,2,0.00833333,1,120
813,3042,m1,3.0,2,0.00833333,1,120
813,6106,m1,3.0,2,0.00833333,1,120
813,18631,m1,3.0,2,0.00833333,1,120
813,33225,m1,3.0,2,0.00833333,1,120
813,31623,m1,3.0,2,0.0166667,2,120
813,3701,m1,3.0,2,0.00833333,1,120

814,32395,m1,10.0,5,0.0178571,2,112
814,4054,m1,10.0,5,0.00892857,1,112
814,26299,m1,10.0,5,0.00892857,1,112
814,22900,m1,10.0,5,0.00892857,1,112
814,20068,m1,10.0,5,0.00892857,1,112
814,18513,m1,10.0,5,0.00892857,1,112
814,8455,m1,10.0,5,0.00892857,1,112
814,36739,m1,10.0,5,0.00892857,1,112
814,33803,m1,10.0,5,0.00892857,1,112
814,7561,m1,10.0,5,0.00892857,1,112
814,26659,m1,10.0,5,0.00892857,1,112
814,10541,m1,10.0,5,0.00892857,1,112
814,11399,m1,10.0,5,0.00892857,1,112
814,23311,m1,10.0,5,0.00892857,1,112
814,33225,m1,10.0,5,0.00892857,1,112
814,14340,m1,10.0,5,0.00892857,1,112
814,30861,m1,10.0,5,0.0178571,2,112
814,3701,m1,10.0,5,0.00892857,1,112
814,9440,m1,10.0,5,0.0178571,2,112
814,33650,m1,10.0,5,0.00892857,1,112
814,31934,m1,10.0,5,0.0178571,2,112
814,12745,m2,10.0,5,0.00892857,1,112
814,3453,m1,10.0,5,0.00892857,1,112
814,5976,m1,10.0,5,0.00892857,1,112
814,26388,m1,2.0,5,0.0125,2,160
814,3453,m1,2.0,5,0.00625,1,160
814,21945,m1,2.0,5,0.0125,2,160
814,14340,m1,2.0,5,0.025,4,160
814,980,m1,2.0,5,0.01875,3,160
814,10541,m1,2.0,5,0.0125,2,160
814,26256,m1,2.0,5,0.0125,2,160
814,969,m1,2.0,5,0.00625,1,160
814,20048,m1,2.0,5,0.00625,1,160
814,23303,m1,2.0,5,0.01875,3,160
814,12352,m1,2.0,5,0.01875,3,160
814,31041,m1,2.0,5,0.0125,2,160
814,7561,m1,2.0,5,0.01875,3,160
814,9373,m2,2.0,5,0.00625,1,160
814,33536,m1,2.0,5,0.00625,1,160
814,23122,m1,2.0,5,0.0125,2,160
814,23311,m1,2.0,5,0.00625,1,160
814,31142,m1,2.0,5,0.00625,1,160
814,12745,m2,2.0,5,0.0125,2,160
814,16915,m1,2.0,5,0.00625,1,160
814,28130,m1,2.0,5,0.00625,1,160
814,11869,m1,2.0,5,0.00625,1,160
814,17999,m1,2.0,5,0.00625,1,160
814,9440,m1,10.0,3,0.0172414,1,58
814,5960,m1,10.0,3,0.0172414,1,58
814,6106,m1,10.0,3,0.0172414,1,58
814,5346,m1,10.0,3,0.0172414,1,58
814,5037,m1,10.0,3,0.0172414,1,58
814,32395,m1,10.0,3,0.0172414,1,58
814,31597,m1,10.0,3,0.0344828,2,58
814,18023,m1,10.0,3,0.0172414,1,58
814,3453,m1,10.0,3,0.0172414,1,58
814,20208,m1,4.0,10,0.0241935,3,124
814,3701,m1,4.0,10,0.00806452,1,124
814,27630,m1,4.0,10,0.00806452,1,124
814,19486,m1,4.0,10,0.016129,2,124
814,29541,m1,4.0,10,0.00806452,1,124
814,32269,m1,4.0,10,0.00806452,1,124
814,14111,m1,4.0,10,0.016129,2,124
814,3042,m1,4.0,10,0.016129,2,124
814,5960,m1,4.0,10,0.00806452,1,124
814,20747,m1,4.0,10,0.00806452,1,124
814,14340,m1,4.0,10,0.0322581,4,124
814,33813,m1,4.0,10,0.00806452,1,124
814,34051,m1,4.0,10,0.00806452,1,124
814,15992,m1,4.0,10,0.016129,2,124
814,27057,m1,4.0,10,0.00806452,1,124
814,32634,m1,4.0,10,0.00806452,1,124
814,6598,m1,4.0,10,0.00806452,1,124
814,15978,m1,4.0,10,0.00806452,1,124
814,33798,m1,4.0,10,0.00806452,1,124
814,771,m1,4.0,10,0.00806452,1,124
814,7849,m1,4.0,10,0.00806452,1,124
814,9440,m1,4.0,10,0.00806452,1,124
814,980,m1,4.0,10,0.00806452,1,124
814,12745,m2,4.0,10,0.0241935,3,124
814,23303,m1,4.0,10,0.00806452,1,124
814,21945,m1,4.0,10,0.00806452,1,124
814,33657,m1,4.0,10,0.00806452,1,124

815,5960,m1,10.0,5,0.02,2,100
815,26299,m1,10.0,5,0.01,1,100
815,3042,m1,10.0,5,0.02,2,100
815,23311,m1,10.0,5,0.01,1,100
815,33225,m1,10.0,5,0.01,1,100
815,9440,m1,10.0,5,0.02,2,100
815,15978,m1,10.0,5,0.01,1,100
815,35055,m1,10.0,5,0.01,1,100
815,33650,m1,10.0,5,0.01,1,100
815,6106,m1,10.0,5,0.01,1,100
815,10541,m1,10.0,5,0.01,1,100
815,1792,m1,10.0,5,0.01,1,100
815,24757,m1,10.0,5,0.02,2,100
815,35740,m1,10.0,5,0.01,1,100
815,20068,m1,10.0,5,0.01,1,100
815,36887,m1,10.0,5,0.01,1,100
815,23609,m1,10.0,5,0.01,1,100
815,3453,m1,10.0,5,0.01,1,100
815,31597,m1,10.0,5,0.01,1,100
815,20904,m1,10.0,5,0.01,1,100
815,22736,m1,6.0,1,0.0625,1,16
815,32395,m1,6.0,1,0.0625,1,16
815,7849,m1,8.0,10,0.166667,1,6
815,7714,m1,8.0,10,0.166667,1,6
815,8455,m1,9.0,6,0.0298507,4,134
815,3453,m1,9.0,6,0.00746269,1,134
815,3042,m1,9.0,6,0.00746269,1,134
815,5960,m1,9.0,6,0.00746269,1,134
815,23796,m1,9.0,6,0.00746269,1,134
815,27358,m1,9.0,6,0.00746269,1,134
815,7714,m1,9.0,6,0.00746269,1,134
815,6598,m1,9.0,6,0.00746269,1,134
815,240,m1,9.0,6,0.0149254,2,134
815,35370,m1,9.0,6,0.00746269,1,134
815,33225,m1,9.0,6,0.00746269,1,134
815,36138,m1,9.0,6,0.00746269,1,134
815,14457,m1,9.0,6,0.0149254,2,134
815,20068,m1,9.0,6,0.00746269,1,134
815,9440,m1,9.0,6,0.00746269,1,134
815,29218,m1,9.0,6,0.00746269,1,134
815,9910,m1,9.0,6,0.00746269,1,134
815,23609,m1,9.0,6,0.00746269,1,134
815,10541,m1,9.0,6,0.00746269,1,134
815,14111,m1,9.0,6,0.0149254,2,134
815,14322,m1,9.0,6,0.00746269,1,134
815,23944,m1,9.0,6,0.00746269,1,134
815,5346,m1,9.0,6,0.00746269,1,134
815,24814,m1,9.0,6,0.00746269,1,134
815,32261,m1,9.0,6,0.00746269,1,134
815,3701,m1,1.0,10,0.0208333,1,48
815,29891,m1,1.0,10,0.0208333,1,48
815,35176,m1,1.0,10,0.0208333,1,48
815,25221,m1,1.0,10,0.0208333,1,48
815,12745,m2,1.0,10,0.0208333,1,48
815,969,m1,1.0,10,0.0416667,2,48
815,9373,m2,1.0,10,0.0208333,1,48
815,5960,m1,1.0,10,0.0208333,1,48
815,37118,m1,6.0,6,0.00892857,1,112
815,33657,m1,6.0,6,0.00892857,1,112
815,9910,m1,6.0,6,0.00892857,1,112
815,3042,m1,6.0,6,0.0178571,2,112
815,23609,m1,6.0,6,0.0267857,3,112
815,32015,m1,6.0,6,0.00892857,1,112
815,7668,m1,6.0,6,0.00892857,1,112
815,36548,m1,6.0,6,0.00892857,1,112
815,35474,m1,6.0,6,0.00892857,1,112
815,6598,m1,6.0,6,0.00892857,1,112
815,34051,m1,6.0,6,0.0178571,2,112
815,3801,m1,6.0,6,0.00892857,1,112
815,11869,m1,6.0,6,0.00892857,1,112
815,23303,m1,6.0,6,0.00892857,1,112
815,9440,m1,6.0,6,0.00892857,1,112
815,3701,m1,1.0,6,0.00943396,1,106
815,35873,m1,1.0,6,0.00943396,1,106
815,12352,m1,1.0,6,0.00943396,1,106
815,3042,m1,1.0,6,0.0283019,3,106
815,23303,m1,1.0,6,0.00943396,1,106
815,38832,m1,1.0,6,0.00943396,1,106
815,4054,m1,1.0,6,0.00943396,1,106
815,35176,m1,1.0,6,0.00943396,1,106
815,18023,m1,1.0,6,0.00943396,1,106
815,9373,m2,1.0,6,0.0188679,2,106
815,11399,m1,1.0,6,0.0188679,2,106
815,6598,m1,1.0,6,0.0377358,4,106
815,30255,m1,1.0,6,0.00943396,1,106
815,23944,m1,1.0,6,0.00943396,1,106
815,14457,m1,1.0,6,0.00943396,1,106
815,35250,m1,1.0,6,0.00943396,1,106
815,12278,m1,1.0,6,0.00943396,1,106
815,5037,m1,9.0,1,0.015873,2,126
815,14457,m1,9.0,1,0.00793651,1,126
815,20904,m1,9.0,1,0.015873,2,126
815,35974,m1,9.0,1,0.00793651,1,126
815,14111,m1,9.0,1,0.00793651,1,126
815,9440,m1,9.0,1,0.00793651,1,126
815,14322,m1,9.0,1,0.015873,2,126
815,12352,m1,9.0,1,0.00793651,1,126
815,8455,m1,9.0,1,0.00793651,1,126
815,22736,m1,9.0,1,0.00793651,1,126
815,10541,m1,9.0,1,0.00793651,1,126
815,5346,m1,9.0,1,0.00793651,1,126
815,33915,m1,9.0,1,0.00793651,1,126
815,3453,m1,9.0,1,0.00793651,1,126
815,6598,m1,9.0,1,0.00793651,1,126
815,3118,m1,9.0,1,0.00793651,1,126
815,5960,m1,9.0,1,0.00793651,1,126
815,969,m1,9.0,1,0.00793651,1,126
815,9440,m1,10.0,8,0.0163934,2,122
815,31682,m1,10.0,8,0.0163934,2,122
815,12745,m2,10.0,8,0.0245902,3,122
815,6697,m1,10.0,8,0.00819672,1,122
815,30655,m1,10.0,8,0.00819672,1,122
815,11399,m1,10.0,8,0.00819672,1,122
815,36887,m1,10.0,8,0.00819672,1,122
815,33650,m1,10.0,8,0.00819672,1,122
815,5037,m1,10.0,8,0.00819672,1,122
815,7561,m1,10.0,8,0.0163934,2,122
815,980,m1,10.0,8,0.00819672,1,122
815,35661,m1,10.0,8,0.00819672,1,122
815,8455,m1,10.0,8,0.00819672,1,122
815,5976,m1,10.0,8,0.00819672,1,122
815,34645,m1,10.0,8,0.00819672,1,122
815,33803,m1,10.0,8,0.00819672,1,122
815,29218,m1,10.0,8,0.0163934,2,122

816,10128,m1,7.0,4,0.0138889,1,72
816,35055,m1,7.0,4,0.0277778,2,72
816,35730,m1,7.0,4,0.0138889,1,72
816,25221,m1,7.0,4,0.0138889,1,72
816,27057,m1,7.0,4,0.0138889,1,72
816,14340,m1,7.0,4,0.0138889,1,72
816,14457,m1,7.0,4,0.0138889,1,72
816,32261,m1,7.0,4,0.0138889,1,72
816,14322,m1,7.0,4,0.0138889,1,72
816,29128,m1,7.0,4,0.0138889,1,72
816,6598,m1,7.0,4,0.0138889,1,72
816,26256,m1,3.0,9,0.0294118,1,34
816,29420,m1,3.0,9,0.0294118,1,34
816,36290,m1,3.0,9,0.0294118,1,34
816,23303,m1,3.0,1,0.0285714,2,70
816,15978,m1,3.0,1,0.0142857,1,70
816,36369,m1,3.0,1,0.0142857,1,70
816,19033,m1,3.0,1,0.0142857,1,70
816,3701,m1,3.0,1,0.0285714,2,70
816,34445,m1,3.0,1,0.0142857,1,70
816,27517,m1,3.0,1,0.0142857,1,70
816,12699,m1,3.0,1,0.0142857,1,70
816,3042,m1,3.0,1,0.0142857,1,70
816,35481,m1,3.0,1,0.0142857,1,70
816,14457,m1,3.0,1,0.0142857,1,70
816,35174,m1,5.0,10,0.0384615,1,26
816,12352,m1,5.0,10,0.0384615,1,26
816,31706,m1,4.0,2,0.00549451,1,182
816,8455,m1,4.0,2,0.00549451,1,182
816,33536,m1,4.0,2,0.00549451,1,182
816,1666,m1,4.0,2,0.010989,2,182
816,14457,m1,4.0,2,0.00549451,1,182
816,38444,m1,4.0,2,0.010989,2,182
816,26388,m1,4.0,2,0.00549451,1,182
816,19033,m1,4.0,2,0.00549451,1,182
816,28066,m1,4.0,2,0.00549451,1,182
816,3453,m1,4.0,2,0.00549451,1,182
816,3042,m1,4.0,2,0.0164835,3,182
816,12745,m2,4.0,2,0.00549451,1,182
816,21945,m1,4.0,2,0.00549451,1,182
816,25580,m1,4.0,2,0.00549451,1,182
816,23303,m1,4.0,2,0.0274725,5,182
816,15978,m1,4.0,2,0.00549451,1,182
816,35877,m1,4.0,2,0.00549451,1,182
816,14111,m1,4.0,2,0.010989,2,182
816,969,m1,4.0,2,0.00549451,1,182
816,21492,m1,4.0,2,0.00549451,1,182
816,7668,m1,4.0,2,0.00549451,1,182
816,35002,m1,4.0,2,0.00549451,1,182
816,9910,m1,4.0,2,0.00549451,1,182
816,33915,m1,4.0,2,0.00549451,1,182
816,35784,m1,4.0,2,0.00549451,1,182
816,26257,m1,4.0,2,0.00549451,1,182
816,6598,m1,4.0,2,0.010989,2,182
816,6106,m1,4.0,2,0.010989,2,182
816,18631,m1,4.0,2,0.00549451,1,182
816,9373,m2,2.0,1,0.0119048,2,168
816,36370,m1,2.0,1,0.00595238,1,168
816,35784,m1,2.0,1,0.00595238,1,168
816,23122,m1,2.0,1,0.00595238,1,168
816,27517,m1,2.0,1,0.0119048,2,168
816,10541,m1,2.0,1,0.0178571,3,168
816,33915,m1,2.0,1,0.00595238,1,168
816,38947,m1,2.0,1,0.00595238,1,168
816,19033,m1,2.0,1,0.00595238,1,168
816,23303,m1,2.0,1,0.00595238,1,168
816,37398,m1,2.0,1,0.00595238,1,168
816,35481,m1,2.0,1,0.0119048,2,168
816,33657,m1,2.0,1,0.00595238,1,168
816,12278,m1,2.0,1,0.00595238,1,168
816,34445,m1,2.0,1,0.00595238,1,168
816,15978,m1,2.0,1,0.0119048,2,168
816,14340,m1,2.0,1,0.0119048,2,168
816,3701,m1,2.0,1,0.00595238,1,168
816,969,m1,2.0,1,0.00595238,1,168
816,31852,m1,2.0,1,0.00595238,1,168
816,1666,m1,2.0,1,0.00595238,1,168
816,3042,m1,2.0,1,0.00595238,1,168
816,35443,m1,2.0,1,0.00595238,1,168
816,26388,m1,2.0,1,0.00595238,1,168
816,3801,m1,6.0,4,0.0384615,1,26
816,23364,m1,6.0,4,0.0384615,1,26
816,20910,m1,6.0,4,0.0384615,1,26
816,15992,m1,6.0,4,0.0384615,1,26
816,21492,m1,6.0,4,0.0384615,1,26
816,36768,m1,4.0,6,0.00714286,1,140
816,12352,m1,4.0,6,0.0214286,3,140
816,33657,m1,4.0,6,0.0142857,2,140
816,3801,m1,4.0,6,0.0214286,3,140
816,15992,m1,4.0,6,0.0142857,2,140
816,3701,m1,4.0,6,0.00714286,1,140
816,25276,m1,4.0,6,0.00714286,1,140
816,11399,m1,4.0,6,0.00714286,1,140
816,18023,m1,4.0,6,0.0142857,2,140
816,10639,m1,4.0,6,0.00714286,1,140
816,35174,m1,4.0,6,0.00714286,1,140
816,5976,m1,4.0,6,0.00714286,1,140
816,3042,m1,4.0,6,0.00714286,1,140
816,1666,m1,4.0,6,0.00714286,1,140
816,33180,m1,2.0,5,0.0135135,1,74
816,32667,m1,2.0,5,0.0135135,1,74
816,3701,m1,2.0,5,0.027027,2,74
816,14457,m1,2.0,5,0.0135135,1,74
816,16915,m1,2.0,5,0.0135135,1,74
816,17999,m1,2.0,5,0.0135135,1,74
816,3042,m1,2.0,5,0.027027,2,74
816,12352,m1,2.0,5,0.0135135,1,74

817,16915,m1,1.0,6,0.0151515,3,198
817,3042,m1,1.0,6,0.00505051,1,198
817,9373,m2,1.0,6,0.00505051,1,198
817,28298,m1,1.0,6,0.010101,2,198
817,35443,m1,1.0,6,0.010101,2,198
817,20910,m1,1.0,6,0.00505051,1,198
817,36918,m1,1.0,6,0.010101,2,198
817,14340,m1,1.0,6,0.0151515,3,198
817,969,m1,1.0,6,0.00505051,1,198
817,28328,m1,1.0,6,0.020202,4,198
817,29551,m1,1.0,6,0.00505051,1,198
817,12352,m1,1.0,6,0.00505051,1,198
817,35250,m1,1.0,6,0.00505051,1,198
817,18023,m1,1.0,6,0.00505051,1,198
817,11399,m1,1.0,6,0.010101,2,198
817,35174,m1,1.0,6,0.010101,2,198
817,23944,m1,1.0,6,0.00505051,1,198
817,31142,m1,1.0,6,0.00505051,1,198
817,30155,m1,1.0,6,0.00505051,1,198
817,12745,m2,1.0,6,0.010101,2,198
817,7561,m1,1.0,6,0.00505051,1,198
817,3701,m1,1.0,6,0.010101,2,198
817,14111,m1,1.0,6,0.00505051,1,198
817,3801,m1,6.0,5,0.0416667,1,24
817,7561,m1,6.0,5,0.0416667,1,24
817,20208,m1,3.0,10,0.0277778,1,36
817,22900,m1,3.0,10,0.0277778,1,36
817,12352,m1,3.0,10,0.0277778,1,36
817,26256,m1,3.0,10,0.0277778,1,36
817,9373,m2,3.0,10,0.0277778,1,36
817,6598,m1,3.0,10,0.0277778,1,36
817,19486,m1,3.0,10,0.0277778,1,36
817,23944,m1,8.0,10,0.00632911,1,158
817,30655,m1,8.0,10,0.00632911,1,158
817,33650,m1,8.0,10,0.0189873,3,158
817,6598,m1,8.0,10,0.0126582,2,158
817,5976,m1,8.0,10,0.00632911,1,158
817,35661,m1,8.0,10,0.0189873,3,158
817,3801,m1,8.0,10,0.00632911,1,158
817,37395,m1,8.0,10,0.00632911,1,158
817,31623,m1,8.0,10,0.00632911,1,158
817,14322,m1,8.0,10,0.00632911,1,158
817,28066,m1,8.0,10,0.00632911,1,158
817,6106,m1,8.0,10,0.00632911,1,158
817,12745,m2,8.0,10,0.00632911,1,158
817,26299,m1,8.0,10,0.00632911,1,158
817,7561,m1,8.0,10,0.00632911,1,158
817,12352,m1,8.0,10,0.0126582,2,158
817,33306,m1,8.0,10,0.0126582,2,158
817,37345,m1,8.0,10,0.00632911,1,158
817,20910,m1,8.0,10,0.00632911,1,158
817,7714,m1,8.0,10,0.0126582,2,158
817,9440,m1,8.0,10,0.00632911,1,158
817,34645,m1,8.0,10,0.00632911,1,158
817,5960,m1,8.0,10,0.00632911,1,158
817,3042,m1,8.0,10,0.0126582,2,158
817,30269,m1,8.0,10,0.00632911,1,158
817,32261,m1,8.0,10,0.00632911,1,158
817,8455,m1,8.0,10,0.00632911,1,158
817,14340,m1,8.0,10,0.00632911,1,158
817,4294,m1,8.0,10,0.00632911,1,158
817,29128,m1,8.0,10,0.00632911,1,158
817,3453,m1,8.0,10,0.00632911,1,158
817,28328,m1,1.0,5,0.1,1,10
817,36290,m1,1.0,8,0.0333333,2,60
817,35174,m1,1.0,8,0.0333333,2,60
817,28909,m1,1.0,8,0.0333333,2,60
817,12197,m1,1.0,8,0.0166667,1,60
817,26434,m1,1.0,8,0.0166667,1,60
817,3042,m1,1.0,8,0.0333333,2,60
817,6598,m1,1.0,8,0.0166667,1,60
817,14340,m1,1.0,8,0.0166667,1,60
817,23303,m1,1.0,8,0.0166667,1,60
817,28298,m1,1.0,8,0.0166667,1,60
817,12477,m1,1.0,8,0.0166667,1,60
817,12278,m1,1.0,8,0.0166667,1,60
817,23122,m1,1.0,8,0.0166667,1,60
817,12745,m2,1.0,8,0.0166667,1,60
817,969,m1,5.0,1,0.0106383,1,94
817,14457,m1,5.0,1,0.0212766,2,94
817,30269,m1,5.0,1,0.0106383,1,94
817,27057,m1,5.0,1,0.0106383,1,94
817,37398,m1,5.0,1,0.0106383,1,94
817,35974,m1,5.0,1,0.0212766,2,94
817,23303,m1,5.0,1,0.0212766,2,94
817,28868,m1,5.0,1,0.0106383,1,94
817,26257,m1,5.0,1,0.0106383,1,94
817,6697,m1,5.0,1,0.0106383,1,94
817,25580,m1,5.0,1,0.0106383,1,94
817,14322,m1,5.0,1,0.0106383,1,94
817,20048,m1,5.0,1,0.0106383,1,94
817,1666,m1,5.0,1,0.0106383,1,94
817,6598,m1,5.0,1,0.0106383,1,94
817,37789,m1,1.0,4,0.02,1,50
817,12278,m1,1.0,4,0.04,2,50
817,7561,m1,1.0,4,0.02,1,50
817,35481,m1,1.0,4,0.02,1,50
817,23609,m1,1.0,4,0.02,1,50
817,30155,m1,1.0,4,0.04,2,50
817,28130,m1,1.0,4,0.02,1,50
817,3453,m1,1.0,4,0.02,1,50

818,21945,m1,4.0,5,0.0416667,1,24
818,23609,m1,6.0,6,0.0107527,2,186
818,23303,m1,6.0,6,0.00537634,1,186
818,15992,m1,6.0,6,0.00537634,1,186
818,31682,m1,6.0,6,0.00537634,1,186
818,3042,m1,6.0,6,0.0268817,5,186
818,980,m1,6.0,6,0.00537634,1,186
818,31706,m1,6.0,6,0.00537634,1,186
818,32893,m1,6.0,6,0.00537634,1,186
818,10639,m1,6.0,6,0.00537634,1,186
818,10128,m1,6.0,6,0.0107527,2,186
818,20747,m1,6.0,6,0.00537634,1,186
818,30655,m1,6.0,6,0.00537634,1,186
818,3453,m1,6.0,6,0.00537634,1,186
818,32634,m1,6.0,6,0.00537634,1,186
818,28328,m1,6.0,6,0.00537634,1,186
818,25959,m1,6.0,6,0.00537634,1,186
818,20904,m1,6.0,6,0.00537634,1,186
818,6598,m1,6.0,6,0.0107527,2,186
818,9910,m1,6.0,6,0.00537634,1,186
818,10541,m1,6.0,6,0.0107527,2,186
818,12745,m2,6.0,6,0.00537634,1,186
818,16104,m1,6.0,6,0.00537634,1,186
818,7561,m1,6.0,6,0.0107527,2,186
818,14340,m1,6.0,6,0.00537634,1,186
818,12352,m1,6.0,6,0.00537634,1,186
818,5960,m1,6.0,6,0.00537634,1,186
818,28066,m1,6.0,6,0.00537634,1,186
818,21553,m1,6.0,6,0.00537634,1,186
818,35055,m1,6.0,6,0.00537634,1,186

819,31623,m1,5.0,10,0.0104167,1,96
819,8455,m1,5.0,10,0.0104167,1,96
819,771,m1,5.0,10,0.0208333,2,96
819,12745,m2,5.0,10,0.0104167,1,96
819,32269,m1,5.0,10,0.0208333,2,96
819,14111,m1,5.0,10,0.0208333,2,96
819,980,m1,5.0,10,0.0104167,1,96
819,27057,m1,5.0,10,0.0104167,1,96
819,3453,m1,5.0,10,0.0104167,1,96
819,27630,m1,5.0,10,0.0104167,1,96
819,38761,m1,5.0,10,0.0104167,1,96
819,3042,m1,5.0,10,0.0104167,1,96
819,20747,m1,5.0,10,0.0208333,2,96
819,12352,m1,5.0,10,0.0104167,1,96
819,32261,m1,10.0,9,0.0555556,2,36
819,3042,m1,10.0,9,0.111111,4,36
819,32015,m1,10.0,9,0.0277778,1,36
819,29128,m1,10.0,9,0.0277778,1,36
819,28066,m1,10.0,9,0.0277778,1,36
819,24757,m1,10.0,9,0.0277778,1,36
819,38945,m2,10.0,9,0.0555556,2,36
819,37264,m1,10.0,9,0.0277778,1,36
819,14322,m1,10.0,9,0.0277778,1,36
