Generation,MutationID,X,Y,Frequency,AlleleCount,Chr_Tot
806.0,1280.0,7.0,6.0,0.197368,15.0,76.0
806.0,3310.0,7.0,6.0,0.131579,10.0,76.0
806.0,3310.0,7.0,7.0,0.341463,28.0,82.0
806.0,1280.0,7.0,7.0,0.0121951,1.0,82.0
806.0,3310.0,7.0,8.0,0.452381,38.0,84.0
806.0,3310.0,7.0,9.0,0.467742,29.0,62.0
806.0,3310.0,7.0,10.0,0.546512,47.0,86.0
806.0,3310.0,8.0,4.0,0.015625,1.0,64.0
806.0,3310.0,8.0,5.0,0.037037,2.0,54.0
806.0,3310.0,8.0,6.0,0.346154,18.0,52.0
806.0,1280.0,8.0,6.0,0.211538,11.0,52.0
806.0,3310.0,8.0,7.0,0.191176,13.0,68.0
806.0,3310.0,8.0,8.0,0.758065,47.0,62.0
806.0,3310.0,8.0,9.0,0.264706,18.0,68.0
806.0,3310.0,8.0,10.0,0.287234,27.0,94.0
806.0,3310.0,9.0,5.0,0.0138889,1.0,72.0
806.0,1280.0,9.0,5.0,0.0138889,1.0,72.0
806.0,1280.0,9.0,6.0,0.191489,18.0,94.0
806.0,1280.0,9.0,7.0,0.027027,2.0,74.0
806.0,1280.0,9.0,8.0,0.0394737,3.0,76.0
806.0,3310.0,9.0,8.0,0.0789474,6.0,76.0
806.0,3310.0,9.0,9.0,0.256098,21.0,82.0
806.0,3310.0,9.0,10.0,0.313953,27.0,86.0
806.0,1280.0,10.0,5.0,0.0138889,1.0,72.0
806.0,1280.0,10.0,6.0,0.104651,9.0,86.0
806.0,1280.0,10.0,7.0,0.0121951,1.0,82.0
806.0,3310.0,10.0,9.0,0.0581395,5.0,86.0
806.0,3310.0,10.0,10.0,0.111111,10.0,90.0

807.0,2635.0,1.0,1.0,0.0333333,3.0,90.0
807.0,2635.0,1.0,2.0,0.282051,22.0,78.0
807.0,2635.0,1.0,3.0,0.447368,34.0,76.0
807.0,2635.0,1.0,4.0,0.210526,16.0,76.0
807.0,2635.0,1.0,5.0,0.12766,12.0,94.0
807.0,2635.0,1.0,6.0,0.0319149,3.0,94.0
807.0,2635.0,2.0,1.0,0.0166667,1.0,60.0
807.0,2635.0,2.0,2.0,0.242857,17.0,70.0
807.0,2635.0,2.0,3.0,0.5,38.0,76.0
807.0,2635.0,2.0,4.0,0.413793,24.0,58.0
807.0,2635.0,2.0,5.0,0.25,23.0,92.0
807.0,2635.0,2.0,6.0,0.03,3.0,100.0
807.0,2635.0,3.0,1.0,0.142857,10.0,70.0
807.0,2635.0,3.0,2.0,0.0897436,7.0,78.0
807.0,2635.0,3.0,3.0,0.125,9.0,72.0
807.0,2635.0,3.0,4.0,0.192308,20.0,104.0
807.0,2635.0,3.0,5.0,0.0454545,3.0,66.0
807.0,2635.0,3.0,7.0,0.112903,7.0,62.0
807.0,3310.0,3.0,7.0,0.016129,1.0,62.0
807.0,3310.0,3.0,9.0,0.02,1.0,50.0
807.0,2635.0,4.0,2.0,0.0147059,1.0,68.0
807.0,3310.0,4.0,7.0,0.232143,13.0,56.0
807.0,3310.0,4.0,8.0,0.0333333,2.0,60.0
807.0,3310.0,4.0,9.0,0.103448,6.0,58.0
807.0,3310.0,4.0,10.0,0.0441176,3.0,68.0
807.0,2635.0,5.0,1.0,0.0119048,1.0,84.0
807.0,2635.0,5.0,2.0,0.0454545,3.0,66.0
807.0,3310.0,5.0,3.0,0.016129,1.0,62.0
807.0,2635.0,5.0,3.0,0.016129,1.0,62.0
807.0,1280.0,5.0,5.0,0.0208333,1.0,48.0
807.0,1280.0,5.0,6.0,0.0540541,4.0,74.0
807.0,3310.0,5.0,7.0,0.207317,17.0,82.0
807.0,1280.0,5.0,7.0,0.097561,8.0,82.0
807.0,3310.0,5.0,8.0,0.511364,45.0,88.0
807.0,3310.0,5.0,9.0,0.275,22.0,80.0
807.0,3310.0,5.0,10.0,0.382353,26.0,68.0
807.0,2635.0,6.0,2.0,0.0142857,1.0,70.0
807.0,3310.0,6.0,3.0,0.0921053,7.0,76.0
807.0,2635.0,6.0,3.0,0.0131579,1.0,76.0
807.0,3310.0,6.0,4.0,0.116667,7.0,60.0
807.0,1280.0,6.0,5.0,0.0294118,2.0,68.0
807.0,1280.0,6.0,6.0,0.08,4.0,50.0
807.0,3310.0,6.0,6.0,0.04,2.0,50.0
807.0,3310.0,6.0,7.0,0.144444,13.0,90.0
807.0,3310.0,6.0,8.0,0.283784,21.0,74.0
807.0,3310.0,6.0,9.0,0.512195,42.0,82.0
807.0,3310.0,6.0,10.0,0.902439,74.0,82.0
807.0,3310.0,7.0,3.0,0.025,2.0,80.0
807.0,1280.0,7.0,4.0,0.0142857,1.0,70.0
807.0,1280.0,7.0,5.0,0.105769,11.0,104.0
807.0,3310.0,7.0,5.0,0.0576923,6.0,104.0
807.0,3310.0,7.0,6.0,0.136364,9.0,66.0
807.0,1280.0,7.0,6.0,0.19697,13.0,66.0
807.0,3310.0,7.0,7.0,0.274194,17.0,62.0
807.0,1280.0,7.0,7.0,0.0322581,2.0,62.0
807.0,3310.0,7.0,8.0,0.552632,42.0,76.0
807.0,3310.0,7.0,9.0,0.545455,36.0,66.0
807.0,3310.0,7.0,10.0,0.5625,36.0,64.0
807.0,3310.0,8.0,4.0,0.0263158,2.0,76.0
807.0,1280.0,8.0,5.0,0.0588235,4.0,68.0
807.0,3310.0,8.0,5.0,0.0588235,4.0,68.0
807.0,1280.0,8.0,6.0,0.181818,12.0,66.0
807.0,3310.0,8.0,6.0,0.363636,24.0,66.0
807.0,3310.0,8.0,7.0,0.21875,14.0,64.0
807.0,3310.0,8.0,8.0,0.65625,42.0,64.0
807.0,3310.0,8.0,9.0,0.285714,20.0,70.0
807.0,3310.0,8.0,10.0,0.263889,19.0,72.0
807.0,3310.0,9.0,5.0,0.0294118,2.0,68.0
807.0,1280.0,9.0,5.0,0.0147059,1.0,68.0
807.0,1280.0,9.0,6.0,0.202703,15.0,74.0
807.0,1280.0,9.0,7.0,0.0465116,4.0,86.0
807.0,3310.0,9.0,8.0,0.166667,10.0,60.0
807.0,1280.0,9.0,8.0,0.0833333,5.0,60.0
807.0,3310.0,9.0,9.0,0.178571,15.0,84.0
807.0,3310.0,9.0,10.0,0.319444,23.0,72.0
807.0,1280.0,10.0,6.0,0.0740741,4.0,54.0
807.0,3310.0,10.0,9.0,0.125,10.0,80.0
807.0,3310.0,10.0,10.0,0.1375,11.0,80.0

808.0,2635.0,1.0,1.0,0.0833333,8.0,96.0
808.0,2635.0,1.0,2.0,0.283784,21.0,74.0
808.0,2635.0,1.0,3.0,0.325,26.0,80.0
808.0,2635.0,1.0,4.0,0.25,13.0,52.0
808.0,2635.0,1.0,5.0,0.047619,4.0,84.0
808.0,2635.0,1.0,6.0,0.0465116,4.0,86.0
808.0,2635.0,2.0,2.0,0.319444,23.0,72.0
808.0,2635.0,2.0,3.0,0.473684,36.0,76.0
808.0,2635.0,2.0,4.0,0.467742,29.0,62.0
808.0,2635.0,2.0,5.0,0.238636,21.0,88.0
808.0,2635.0,2.0,6.0,0.0138889,1.0,72.0
808.0,2635.0,2.0,7.0,0.0384615,3.0,78.0
808.0,2635.0,3.0,1.0,0.205128,16.0,78.0
808.0,2635.0,3.0,2.0,0.0625,5.0,80.0
808.0,2635.0,3.0,3.0,0.1875,12.0,64.0
808.0,2635.0,3.0,4.0,0.289474,22.0,76.0
808.0,2635.0,3.0,5.0,0.0897436,7.0,78.0
808.0,2635.0,3.0,6.0,0.12,6.0,50.0
808.0,2635.0,3.0,7.0,0.125,6.0,48.0
808.0,3310.0,3.0,9.0,0.0138889,1.0,72.0
808.0,2635.0,4.0,2.0,0.025641,2.0,78.0
808.0,3310.0,4.0,6.0,0.0106383,1.0,94.0
808.0,3310.0,4.0,7.0,0.152778,11.0,72.0
808.0,3310.0,4.0,8.0,0.0441176,3.0,68.0
808.0,3310.0,4.0,9.0,0.117647,8.0,68.0
808.0,3310.0,4.0,10.0,0.0769231,6.0,78.0
808.0,2635.0,5.0,2.0,0.0277778,3.0,108.0
808.0,1280.0,5.0,6.0,0.0645161,4.0,62.0
808.0,1280.0,5.0,7.0,0.046875,3.0,64.0
808.0,3310.0,5.0,7.0,0.234375,15.0,64.0
808.0,3310.0,5.0,8.0,0.428571,36.0,84.0
808.0,3310.0,5.0,9.0,0.314286,22.0,70.0
808.0,3310.0,5.0,10.0,0.297297,22.0,74.0
808.0,3310.0,6.0,2.0,0.0263158,2.0,76.0
808.0,2635.0,6.0,3.0,0.0285714,2.0,70.0
808.0,3310.0,6.0,3.0,0.114286,8.0,70.0
808.0,3310.0,6.0,4.0,0.0757576,5.0,66.0
808.0,1280.0,6.0,5.0,0.0454545,3.0,66.0
808.0,1280.0,6.0,6.0,0.103448,6.0,58.0
808.0,3310.0,6.0,6.0,0.0172414,1.0,58.0
808.0,3310.0,6.0,7.0,0.258065,16.0,62.0
808.0,3310.0,6.0,8.0,0.383333,23.0,60.0
808.0,3310.0,6.0,9.0,0.462264,49.0,106.0
808.0,3310.0,6.0,10.0,0.924528,98.0,106.0
808.0,3310.0,7.0,2.0,0.015625,1.0,64.0
808.0,3310.0,7.0,3.0,0.0178571,1.0,56.0
808.0,3310.0,7.0,4.0,0.0294118,2.0,68.0
808.0,1280.0,7.0,5.0,0.102041,10.0,98.0
808.0,3310.0,7.0,5.0,0.0204082,2.0,98.0
808.0,3310.0,7.0,6.0,0.25,16.0,64.0
808.0,1280.0,7.0,6.0,0.234375,15.0,64.0
808.0,3310.0,7.0,7.0,0.274194,17.0,62.0
808.0,1280.0,7.0,7.0,0.0483871,3.0,62.0
808.0,3310.0,7.0,8.0,0.5,39.0,78.0
808.0,3310.0,7.0,9.0,0.534483,31.0,58.0
808.0,3310.0,7.0,10.0,0.609756,50.0,82.0
808.0,3310.0,8.0,4.0,0.0581395,5.0,86.0
808.0,1280.0,8.0,5.0,0.0731707,6.0,82.0
808.0,3310.0,8.0,5.0,0.0853659,7.0,82.0
808.0,3310.0,8.0,6.0,0.314815,17.0,54.0
808.0,1280.0,8.0,6.0,0.0740741,4.0,54.0
808.0,3310.0,8.0,7.0,0.214286,15.0,70.0
808.0,3310.0,8.0,8.0,0.671053,51.0,76.0
808.0,3310.0,8.0,9.0,0.305556,22.0,72.0
808.0,3310.0,8.0,10.0,0.171053,13.0,76.0
808.0,1280.0,9.0,6.0,0.138889,10.0,72.0
808.0,3310.0,9.0,6.0,0.0416667,3.0,72.0
808.0,1280.0,9.0,7.0,0.0609756,5.0,82.0
808.0,3310.0,9.0,7.0,0.0243902,2.0,82.0
808.0,3310.0,9.0,8.0,0.191176,13.0,68.0
808.0,1280.0,9.0,8.0,0.0882353,6.0,68.0
808.0,3310.0,9.0,9.0,0.25,20.0,80.0
808.0,3310.0,9.0,10.0,0.325,26.0,80.0
808.0,1280.0,10.0,6.0,0.0810811,6.0,74.0
808.0,3310.0,10.0,9.0,0.0972222,7.0,72.0
808.0,3310.0,10.0,10.0,0.235294,16.0,68.0

809.0,2635.0,1.0,1.0,0.0568182,5.0,88.0
809.0,2635.0,1.0,2.0,0.243243,18.0,74.0
809.0,2635.0,1.0,3.0,0.37234,35.0,94.0
809.0,2635.0,1.0,4.0,0.160714,9.0,56.0
809.0,2635.0,1.0,5.0,0.0818182,9.0,110.0
809.0,2635.0,1.0,6.0,0.0326087,3.0,92.0
809.0,2635.0,2.0,1.0,0.0113636,1.0,88.0
809.0,2635.0,2.0,2.0,0.339286,19.0,56.0
809.0,2635.0,2.0,3.0,0.525641,41.0,78.0
809.0,2635.0,2.0,4.0,0.5,25.0,50.0
809.0,2635.0,2.0,5.0,0.304348,28.0,92.0
809.0,2635.0,2.0,6.0,0.0135135,1.0,74.0
809.0,2635.0,2.0,7.0,0.0208333,2.0,96.0
809.0,2635.0,3.0,1.0,0.289474,22.0,76.0
809.0,2635.0,3.0,2.0,0.0609756,5.0,82.0
809.0,2635.0,3.0,3.0,0.112903,7.0,62.0
809.0,2635.0,3.0,4.0,0.306452,19.0,62.0
809.0,2635.0,3.0,5.0,0.111111,8.0,72.0
809.0,2635.0,3.0,6.0,0.0694444,5.0,72.0
809.0,2635.0,3.0,7.0,0.129032,8.0,62.0
809.0,3310.0,3.0,7.0,0.0322581,2.0,62.0
809.0,3310.0,3.0,9.0,0.0217391,2.0,92.0
809.0,2635.0,4.0,2.0,0.0487805,4.0,82.0
809.0,3310.0,4.0,7.0,0.153846,8.0,52.0
809.0,3310.0,4.0,8.0,0.1875,15.0,80.0
809.0,3310.0,4.0,9.0,0.153846,8.0,52.0
809.0,3310.0,4.0,10.0,0.111111,10.0,90.0
809.0,2635.0,5.0,2.0,0.0116279,1.0,86.0
809.0,3310.0,5.0,2.0,0.0116279,1.0,86.0
809.0,3310.0,5.0,3.0,0.0135135,1.0,74.0
809.0,2635.0,5.0,3.0,0.0135135,1.0,74.0
809.0,1280.0,5.0,6.0,0.111111,10.0,90.0
809.0,1280.0,5.0,7.0,0.0333333,2.0,60.0
809.0,3310.0,5.0,7.0,0.316667,19.0,60.0
809.0,3310.0,5.0,8.0,0.466667,28.0,60.0
809.0,3310.0,5.0,9.0,0.236111,17.0,72.0
809.0,3310.0,5.0,10.0,0.357143,25.0,70.0
809.0,3310.0,6.0,2.0,0.0416667,3.0,72.0
809.0,3310.0,6.0,3.0,0.0681818,6.0,88.0
809.0,2635.0,6.0,3.0,0.0227273,2.0,88.0
809.0,3310.0,6.0,4.0,0.111111,8.0,72.0
809.0,1280.0,6.0,5.0,0.0744681,7.0,94.0
809.0,3310.0,6.0,6.0,0.0222222,2.0,90.0
809.0,1280.0,6.0,6.0,0.1,9.0,90.0
809.0,3310.0,6.0,7.0,0.333333,24.0,72.0
809.0,3310.0,6.0,8.0,0.390625,25.0,64.0
809.0,3310.0,6.0,9.0,0.5,32.0,64.0
809.0,3310.0,6.0,10.0,0.872093,75.0,86.0
809.0,3310.0,7.0,3.0,0.0138889,1.0,72.0
809.0,1280.0,7.0,4.0,0.0243902,2.0,82.0
809.0,3310.0,7.0,4.0,0.0243902,2.0,82.0
809.0,1280.0,7.0,5.0,0.0869565,8.0,92.0
809.0,1280.0,7.0,6.0,0.241935,15.0,62.0
809.0,3310.0,7.0,6.0,0.145161,9.0,62.0
809.0,3310.0,7.0,7.0,0.316667,19.0,60.0
809.0,1280.0,7.0,7.0,0.0166667,1.0,60.0
809.0,3310.0,7.0,8.0,0.578947,44.0,76.0
809.0,3310.0,7.0,9.0,0.532258,33.0,62.0
809.0,3310.0,7.0,10.0,0.578947,44.0,76.0
809.0,3310.0,8.0,4.0,0.0571429,4.0,70.0
809.0,1280.0,8.0,5.0,0.0243902,2.0,82.0
809.0,3310.0,8.0,5.0,0.0243902,2.0,82.0
809.0,3310.0,8.0,6.0,0.333333,22.0,66.0
809.0,1280.0,8.0,6.0,0.0606061,4.0,66.0
809.0,3310.0,8.0,7.0,0.139535,12.0,86.0
809.0,3310.0,8.0,8.0,0.642857,45.0,70.0
809.0,1280.0,8.0,8.0,0.0142857,1.0,70.0
809.0,3310.0,8.0,9.0,0.224138,13.0,58.0
809.0,3310.0,8.0,10.0,0.242857,17.0,70.0
809.0,1280.0,9.0,5.0,0.0357143,2.0,56.0
809.0,1280.0,9.0,6.0,0.166667,12.0,72.0
809.0,1280.0,9.0,7.0,0.0454545,4.0,88.0
809.0,3310.0,9.0,7.0,0.0568182,5.0,88.0
809.0,3310.0,9.0,8.0,0.291667,14.0,48.0
809.0,1280.0,9.0,8.0,0.0625,3.0,48.0
809.0,3310.0,9.0,9.0,0.265625,17.0,64.0
809.0,3310.0,9.0,10.0,0.377778,34.0,90.0
809.0,1280.0,10.0,5.0,0.0125,1.0,80.0
809.0,1280.0,10.0,6.0,0.0795455,7.0,88.0
809.0,3310.0,10.0,9.0,0.117647,8.0,68.0
809.0,3310.0,10.0,10.0,0.128205,10.0,78.0

810.0,2635.0,1.0,1.0,0.0348837,3.0,86.0
810.0,2635.0,1.0,2.0,0.316327,31.0,98.0
810.0,2635.0,1.0,3.0,0.347222,25.0,72.0
810.0,2635.0,1.0,4.0,0.231707,19.0,82.0
810.0,2635.0,1.0,5.0,0.122449,12.0,98.0
810.0,2635.0,2.0,2.0,0.38,19.0,50.0
810.0,2635.0,2.0,3.0,0.46875,45.0,96.0
810.0,4554.0,2.0,3.0,0.0104167,1.0,96.0
810.0,2635.0,2.0,4.0,0.397059,27.0,68.0
810.0,2635.0,2.0,5.0,0.225,18.0,80.0
810.0,2635.0,2.0,6.0,0.125,5.0,40.0
810.0,2635.0,2.0,7.0,0.0151515,1.0,66.0
810.0,2635.0,3.0,1.0,0.241935,15.0,62.0
810.0,4554.0,3.0,1.0,0.016129,1.0,62.0
810.0,4554.0,3.0,2.0,0.263158,20.0,76.0
810.0,2635.0,3.0,2.0,0.0394737,3.0,76.0
810.0,2635.0,3.0,3.0,0.119565,11.0,92.0
810.0,4554.0,3.0,3.0,0.0217391,2.0,92.0
810.0,2635.0,3.0,4.0,0.25,16.0,64.0
810.0,4554.0,3.0,4.0,0.015625,1.0,64.0
810.0,2635.0,3.0,5.0,0.0769231,6.0,78.0
810.0,2635.0,3.0,6.0,0.0125,1.0,80.0
810.0,2635.0,3.0,7.0,0.1875,12.0,64.0
810.0,3310.0,3.0,8.0,0.03125,2.0,64.0
810.0,3310.0,3.0,9.0,0.0151515,1.0,66.0
810.0,4554.0,4.0,1.0,0.209302,18.0,86.0
810.0,2635.0,4.0,1.0,0.0581395,5.0,86.0
810.0,2635.0,4.0,2.0,0.0487805,4.0,82.0
810.0,4554.0,4.0,2.0,0.0487805,4.0,82.0
810.0,4554.0,4.0,3.0,0.0555556,3.0,54.0
810.0,4554.0,4.0,4.0,0.0128205,1.0,78.0
810.0,3310.0,4.0,6.0,0.0147059,1.0,68.0
810.0,3310.0,4.0,7.0,0.145161,9.0,62.0
810.0,3310.0,4.0,8.0,0.166667,14.0,84.0
810.0,3310.0,4.0,9.0,0.166667,13.0,78.0
810.0,3310.0,4.0,10.0,0.109375,7.0,64.0
810.0,4554.0,5.0,1.0,0.0348837,3.0,86.0
810.0,4554.0,5.0,2.0,0.182692,19.0,104.0
810.0,3310.0,5.0,2.0,0.00961538,1.0,104.0
810.0,4554.0,5.0,3.0,0.1125,9.0,80.0
810.0,2635.0,5.0,3.0,0.0125,1.0,80.0
810.0,3310.0,5.0,3.0,0.0125,1.0,80.0
810.0,1280.0,5.0,6.0,0.0666667,6.0,90.0
810.0,3310.0,5.0,7.0,0.306452,19.0,62.0
810.0,1280.0,5.0,7.0,0.0483871,3.0,62.0
810.0,3310.0,5.0,8.0,0.348837,30.0,86.0
810.0,3310.0,5.0,9.0,0.326087,15.0,46.0
810.0,3310.0,5.0,10.0,0.230769,18.0,78.0
810.0,3310.0,6.0,2.0,0.0428571,3.0,70.0
810.0,3310.0,6.0,3.0,0.0641026,5.0,78.0
810.0,2635.0,6.0,3.0,0.0384615,3.0,78.0
810.0,3310.0,6.0,4.0,0.0641026,5.0,78.0
810.0,1280.0,6.0,5.0,0.0625,3.0,48.0
810.0,3310.0,6.0,6.0,0.0540541,4.0,74.0
810.0,1280.0,6.0,6.0,0.121622,9.0,74.0
810.0,3310.0,6.0,7.0,0.223684,17.0,76.0
810.0,3310.0,6.0,8.0,0.396552,23.0,58.0
810.0,3310.0,6.0,9.0,0.532609,49.0,92.0
810.0,3310.0,6.0,10.0,0.884615,69.0,78.0
810.0,3310.0,7.0,2.0,0.0142857,1.0,70.0
810.0,1280.0,7.0,4.0,0.0606061,4.0,66.0
810.0,3310.0,7.0,4.0,0.0454545,3.0,66.0
810.0,1280.0,7.0,5.0,0.148649,11.0,74.0
810.0,3310.0,7.0,5.0,0.027027,2.0,74.0
810.0,1280.0,7.0,6.0,0.240741,13.0,54.0
810.0,3310.0,7.0,6.0,0.111111,6.0,54.0
810.0,3310.0,7.0,7.0,0.3125,20.0,64.0
810.0,1280.0,7.0,7.0,0.03125,2.0,64.0
810.0,3310.0,7.0,8.0,0.636364,42.0,66.0
810.0,3310.0,7.0,9.0,0.390625,25.0,64.0
810.0,3310.0,7.0,10.0,0.6875,55.0,80.0
810.0,3310.0,8.0,4.0,0.0344828,2.0,58.0
810.0,3310.0,8.0,5.0,0.06,3.0,50.0
810.0,1280.0,8.0,5.0,0.02,1.0,50.0
810.0,3310.0,8.0,6.0,0.214286,12.0,56.0
810.0,1280.0,8.0,6.0,0.0178571,1.0,56.0
810.0,3310.0,8.0,7.0,0.162162,12.0,74.0
810.0,3310.0,8.0,8.0,0.719512,59.0,82.0
810.0,3310.0,8.0,9.0,0.202703,15.0,74.0
810.0,3310.0,8.0,10.0,0.127907,11.0,86.0
810.0,1280.0,9.0,5.0,0.0172414,1.0,58.0
810.0,1280.0,9.0,6.0,0.114286,8.0,70.0
810.0,1280.0,9.0,7.0,0.0735294,5.0,68.0
810.0,3310.0,9.0,7.0,0.0588235,4.0,68.0
810.0,3310.0,9.0,8.0,0.289474,22.0,76.0
810.0,1280.0,9.0,8.0,0.0526316,4.0,76.0
810.0,3310.0,9.0,9.0,0.24,12.0,50.0
810.0,3310.0,9.0,10.0,0.4375,49.0,112.0
810.0,1280.0,10.0,6.0,0.114583,11.0,96.0
810.0,3310.0,10.0,9.0,0.166667,18.0,108.0
810.0,3310.0,10.0,10.0,0.157407,17.0,108.0

811.0,2635.0,1.0,1.0,0.0428571,3.0,70.0
811.0,2635.0,1.0,2.0,0.267442,23.0,86.0
811.0,2635.0,1.0,3.0,0.409091,27.0,66.0
811.0,2635.0,1.0,4.0,0.2,14.0,70.0
811.0,2635.0,1.0,5.0,0.183673,18.0,98.0
811.0,2635.0,2.0,1.0,0.0294118,3.0,102.0
811.0,2635.0,2.0,2.0,0.35,21.0,60.0
811.0,4554.0,2.0,2.0,0.0333333,2.0,60.0
811.0,2635.0,2.0,3.0,0.465116,40.0,86.0
811.0,4554.0,2.0,3.0,0.0116279,1.0,86.0
811.0,2635.0,2.0,4.0,0.466667,42.0,90.0
811.0,2635.0,2.0,5.0,0.33871,21.0,62.0
811.0,2635.0,2.0,6.0,0.177419,11.0,62.0
811.0,2635.0,2.0,7.0,0.016129,1.0,62.0
811.0,2635.0,3.0,1.0,0.287879,19.0,66.0
811.0,4554.0,3.0,1.0,0.030303,2.0,66.0
811.0,4554.0,3.0,2.0,0.269231,21.0,78.0
811.0,2635.0,3.0,2.0,0.0641026,5.0,78.0
811.0,2635.0,3.0,3.0,0.184211,14.0,76.0
811.0,4554.0,3.0,3.0,0.0394737,3.0,76.0
811.0,2635.0,3.0,4.0,0.277778,20.0,72.0
811.0,4554.0,3.0,4.0,0.0138889,1.0,72.0
811.0,2635.0,3.0,5.0,0.0697674,6.0,86.0
811.0,2635.0,3.0,7.0,0.192308,10.0,52.0
811.0,3310.0,3.0,9.0,0.016129,1.0,62.0
811.0,2635.0,4.0,1.0,0.0833333,7.0,84.0
811.0,4554.0,4.0,1.0,0.202381,17.0,84.0
811.0,2635.0,4.0,2.0,0.0322581,2.0,62.0
811.0,4554.0,4.0,2.0,0.0806452,5.0,62.0
811.0,3310.0,4.0,6.0,0.0454545,3.0,66.0
811.0,3310.0,4.0,7.0,0.107143,6.0,56.0
811.0,3310.0,4.0,8.0,0.166667,13.0,78.0
811.0,3310.0,4.0,9.0,0.147727,13.0,88.0
811.0,3310.0,4.0,10.0,0.194444,14.0,72.0
811.0,4554.0,5.0,1.0,0.0294118,3.0,102.0
811.0,4554.0,5.0,2.0,0.239583,23.0,96.0
811.0,3310.0,5.0,2.0,0.0104167,1.0,96.0
811.0,4554.0,5.0,3.0,0.09,9.0,100.0
811.0,2635.0,5.0,3.0,0.02,2.0,100.0
811.0,3310.0,5.0,3.0,0.01,1.0,100.0
811.0,3310.0,5.0,4.0,0.0138889,1.0,72.0
811.0,3310.0,5.0,7.0,0.277778,20.0,72.0
811.0,3310.0,5.0,8.0,0.463415,38.0,82.0
811.0,3310.0,5.0,9.0,0.223684,17.0,76.0
811.0,3310.0,5.0,10.0,0.311111,28.0,90.0
811.0,3310.0,6.0,2.0,0.0666667,4.0,60.0
811.0,4554.0,6.0,2.0,0.0166667,1.0,60.0
811.0,3310.0,6.0,3.0,0.0645161,4.0,62.0
811.0,2635.0,6.0,3.0,0.016129,1.0,62.0
811.0,3310.0,6.0,4.0,0.0294118,2.0,68.0
811.0,3310.0,6.0,6.0,0.0285714,2.0,70.0
811.0,3310.0,6.0,7.0,0.25,18.0,72.0
811.0,3310.0,6.0,8.0,0.35,21.0,60.0
811.0,3310.0,6.0,9.0,0.593023,51.0,86.0
811.0,3310.0,6.0,10.0,0.961538,75.0,78.0
811.0,3310.0,7.0,4.0,0.0333333,3.0,90.0
811.0,3310.0,7.0,5.0,0.0344828,2.0,58.0
811.0,3310.0,7.0,6.0,0.147059,10.0,68.0
811.0,3310.0,7.0,7.0,0.297619,25.0,84.0
811.0,3310.0,7.0,8.0,0.580645,36.0,62.0
811.0,3310.0,7.0,9.0,0.392857,22.0,56.0
811.0,3310.0,7.0,10.0,0.696429,78.0,112.0
811.0,3310.0,8.0,4.0,0.0535714,3.0,56.0
811.0,3310.0,8.0,5.0,0.0625,4.0,64.0
811.0,3310.0,8.0,6.0,0.232143,13.0,56.0
811.0,3310.0,8.0,7.0,0.2875,23.0,80.0
811.0,3310.0,8.0,8.0,0.712121,47.0,66.0
811.0,3310.0,8.0,9.0,0.171429,12.0,70.0
811.0,3310.0,8.0,10.0,0.257576,17.0,66.0
811.0,3310.0,9.0,7.0,0.0588235,4.0,68.0
811.0,3310.0,9.0,8.0,0.225806,14.0,62.0
811.0,3310.0,9.0,9.0,0.258621,15.0,58.0
811.0,3310.0,9.0,10.0,0.5,40.0,80.0
811.0,3310.0,10.0,8.0,0.0142857,1.0,70.0
811.0,3310.0,10.0,9.0,0.136364,12.0,88.0
811.0,3310.0,10.0,10.0,0.181818,16.0,88.0

812.0,2635.0,1.0,1.0,0.106383,10.0,94.0
812.0,2635.0,1.0,2.0,0.345238,29.0,84.0
812.0,2635.0,1.0,3.0,0.390625,25.0,64.0
812.0,2635.0,1.0,4.0,0.2,14.0,70.0
812.0,2635.0,1.0,5.0,0.234375,15.0,64.0
812.0,2635.0,2.0,1.0,0.0326087,3.0,92.0
812.0,4554.0,2.0,2.0,0.0357143,3.0,84.0
812.0,2635.0,2.0,2.0,0.380952,32.0,84.0
812.0,2635.0,2.0,3.0,0.458333,22.0,48.0
812.0,4554.0,2.0,3.0,0.0208333,1.0,48.0
812.0,2635.0,2.0,4.0,0.452381,38.0,84.0
812.0,2635.0,2.0,5.0,0.283333,17.0,60.0
812.0,2635.0,2.0,6.0,0.138889,10.0,72.0
812.0,2635.0,2.0,7.0,0.0526316,4.0,76.0
812.0,4554.0,3.0,1.0,0.0757576,5.0,66.0
812.0,2635.0,3.0,1.0,0.166667,11.0,66.0
812.0,2635.0,3.0,2.0,0.0810811,6.0,74.0
812.0,4554.0,3.0,2.0,0.189189,14.0,74.0
812.0,2635.0,3.0,3.0,0.128571,9.0,70.0
812.0,4554.0,3.0,3.0,0.0285714,2.0,70.0
812.0,2635.0,3.0,4.0,0.214286,15.0,70.0
812.0,2635.0,3.0,5.0,0.0581395,5.0,86.0
812.0,2635.0,3.0,6.0,0.0344828,2.0,58.0
812.0,2635.0,3.0,7.0,0.06,3.0,50.0
812.0,3310.0,3.0,8.0,0.0375,3.0,80.0
812.0,3310.0,3.0,9.0,0.0333333,2.0,60.0
812.0,4554.0,4.0,1.0,0.21875,14.0,64.0
812.0,2635.0,4.0,1.0,0.078125,5.0,64.0
812.0,2635.0,4.0,2.0,0.0512821,4.0,78.0
812.0,4554.0,4.0,2.0,0.153846,12.0,78.0
812.0,3310.0,4.0,6.0,0.0428571,3.0,70.0
